"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0363790186125","80.9753036437247","79.5882567469001","79.4659510231466","80.8553826199741","79.1009543692216","79.3142562592047","79.368479498861","77.4082262913364","76.4593657086224","75.5487689393939","73.7456910201312","72.0515543500939","73.1527412065239","75.7712098009188","78.5434426229508","77.4195256247353","79.5429181798761","80.1783739504403","80.2225580464372","79.1331447963801","78.7268114585284","78.9942728093948","79.4349092812282","","","",
"Africa Eastern and Southern","AFE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","40.1676625791755","42.6061097348473","43.1601173522612","39.9036321208287","40.2151591677803","43.3056811097751","42.1965926813341","42.5931427750794","44.1679658030295","45.8070924942977","49.1962313940062","50.1123894908688","52.7567881689732","53.089847444536","52.0362401124311","52.184387901383","52.3592734682081","53.212848699241","53.4697623670541","52.2007471734238","51.5033498148922","54.4392089981985","54.4360989939418","53.2314648880648","52.4867392737772","50.1848271266755","48.5109211644425","53.3595422713322","53.7506273910631","53.5486881375016","53.742607798495","53.9168416626005","53.5226011853556","53.9958782661384","53.4522321203939","53.7494184094153","53.4367694513454","52.5981455998048","51.9743712085527","50.7530194835521",
"Afghanistan","AFG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1511545995992","37.4448038407261","41.1108953364243","39.0077871841904","39.8310243252872","40.294685221301","45.4098308716488","45.2444349261482","48.8793769096891","49.6968203962567","50.5793979236606","52.6827434733525","52.9908650351499","53.2352934986503","59.0232164144095","58.3290500097748","59.4774229106653","55.4728067408306","54.6883422622417","46.5051136617978",
"Africa Western and Central","AFW","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","47.7046955488032","50.026790715687","48.9321637674117","48.0938621008617","45.5499595049413","46.477504154948","44.9907634499309","44.1933809046954","43.4572059381283","43.3633055892739","43.0421166026466","43.3544149577762","44.5466981635252","43.6304318106713","41.415491774086","38.1375833766986","38.0898292794238","41.1437102201116","41.3590673874086","41.2902583335117","42.7841338486981","39.139887179137","39.4915016743419","41.5295357626653","41.6513464863726","44.9778673642756","46.2979462480565","45.0029175330026","47.186153143655","46.8461324118693","45.2665726995653","46.2603330332081","47.5581662068784","48.9302151411237","52.9056628331074","53.6313844786072","50.6626820580241","48.2137588777202","47.2859533547595","46.4564649888873","44.9096395353113",
"Angola","AGO","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0616104906329","25.1524548978866","30.2402406688035","31.9315282885985","20.9923708578417","22.2123554945612","26.9598114360045","37.9075789655613","41.1829874636929","40.3474731127873","35.5267258263529","37.1568468383723","34.6118783461354","34.3382017589612","48.9906714059621","41.887025816932","39.0758307473749","39.6049455482436","42.7849146737659","46.8139275295854","48.6598885686327","46.980995527677","46.7626248264264","43.2069096122475","42.123213697373","45.138818048946","46.4545232804553",
"Albania","ALB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7725199560951","42.3159807318516","43.9942522762233","46.8340419392508","44.302961498327","44.9430205750654","43.7765154121089","41.9114761161393","42.5804168880888","43.5544783831139","43.5234063031734","44.6398240133896","44.6991512719816","45.3172205438066","44.0255879707497","44.256372325899","44.9546859982398","44.6069895033751","45.7823916634714","46.2844425914396","46.697168516495","47.9695223600502","47.7554955579139","48.4073136548234","48.3893314731389","47.7127386416821",
"Andorra","AND","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5609990393852","75.1939329781511","74.7463595290032","74.9370367361373","74.7942373593759","74.4198860237398","74.1242699981489","74.5592619910865","75.3640750593347","76.035601397438","76.991211654261","77.375135201479","76.8249491306888","78.021575852346","78.2437091148297","78.6674143272447","78.1008536948862","77.8688586318041","77.6557919031876","77.5555098246535","79.8154154929299","",
"Arab World","ARB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","31.9041584788964","33.7823700046972","36.6065357510911","40.0748524579977","36.7243298126021","33.2118651346538","36.6512464762235","44.6180003794527","48.9483884911503","49.3700334117049","49.1735967029992","51.2898651808736","48.6566700643628","51.6714871231085","51.2701074479602","41.6949961488864","49.5337796540917","43.7435539053302","45.3243210818189","47.2534399083155","47.7627676111127","45.6493292877835","46.260392212174","49.5803205374405","47.0926936428614","42.6750522319488","44.8514709971065","46.0011009967324","44.8121605409082","43.5559123748266","40.2199719122202","38.4729515523837","39.5282223760157","37.3450579419271","45.1312937272958","43.5415493807837","39.9019078483323","40.8557633473117","42.7301914590974","45.1335521012459","52.9334773106176","54.9277743938661","52.8256686282421","48.9636166977601","50.496075781096","54.8604727755651","49.5614302030207",
"United Arab Emirates","ARE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","25.4643047004956","27.6401890692683","31.5331369357862","31.3121326365424","28.09722443704","26.8457912124624","31.0883861669878","36.2075815649247","37.8652207393831","36.3468141806264","37.8220266208673","46.6611025062797","44.1756695041514","45.7880271536706","43.7300450012482","40.0392209536602","51.9239305038891","43.3233556993049","47.0391772771792","51.909199895273","52.6677577741408","51.8405657582938","52.567566633727","57.7955770490152","55.6460922334793","49.220338275323","48.0854585516536","50.2509298289115","48.951303152003","46.6562900061707","42.9608649080015","41.0026442799823","44.1831002420827","41.1547160923483","46.9181571110237","46.7057183768655","41.2924783300844","42.8039942665248","45.1630125266929","47.3815703278493","55.9220834764877","58.2205653566162","56.7102076328773","52.3695784102756","54.7287717588654","56.8620662143186","51.6024932677422",
"Argentina","ARG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","38.6813582857261","40.1170927423721","42.6362011624409","43.2426585257493","43.4271542070252","48.0836525009197","43.1787867210794","43.4334758186795","44.6950283481664","46.176359627142","43.2747682872493","40.9540839979597","44.1066558208208","46.3979525030898","48.1755980563708","52.4268325075777","53.1862535979657","49.3009953094612","49.7853685268061","51.9458352298589","53.0895381715363","54.8191624683246","54.0769662656489","52.5355207001495","48.0360922412516","55.8544476443929","60.5611985052019","63.3252164422299","61.056897614085","61.5907929226228","62.263779670525","61.3509955456509","60.8492831021072","61.5396856144834","63.4877305192171","63.469313441501","65.0812573281962","54.7764456459146","51.0316942508769","47.8369882937827","48.4861459282405","48.7491333682456","49.5083307772744","50.2551922042782","53.3060010032753","51.4951802052167","51.8119007511102","53.6581179163924","53.9190936666216","52.9405434663365","55.8149012843362","56.1222358547004","57.3499373815692","56.3697502721818","55.4388171093669","55.2922037696355","52.5050667473174",
"Armenia","ARM","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6989324054448","45.749756861728","47.4130437470384","48.2126693907876","49.9105094267778","50.7652583569469","52.6163051198371","53.9731853016919","53.2412027973394","52.795743926736",
"American Samoa","ASM","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","75.0552848725061","75.6169049834668","75.1073268722841","73.5559808004295","73.1374513921836","75.6975860315143","76.5225499093106","76.7931207571769","75.8147470055005","72.3599788612017","71.8533919920859","71.7420500418804","71.5149365159794","72.4924832939697","72.312991596251","73.2393216919128","74.2167657460016","74.2117301094592","73.6741816688694","73.6755363602892","74.0225394113198","74.4339056187093","74.1528659957269","76.2065256364288","75.8474066534031","74.9866974709277","74.479623919352","73.1680405272081","72.6147719044171","68.2770844197601","67.6409598104078","67.2690507922005","68.4172121731107","70.687637232427","72.0802052337203","71.6157488286531","70.9483966632287","70.3871640764845","69.8808834408864","68.5308267032417","67.3897576408968","65.8246560809954","66.8604625642511","65.3080199796744","64.4923011852851",
"Australia","AUS","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5429297172282","61.2972504454182","61.9491647550491","62.6170833005054","62.5788380720113","62.456132566376","62.503403109686","63.4621326990378","63.6298835748956","64.3860196849633","64.4045245862027","64.2010988886625","63.9980477068492","64.3145457671292","64.2920497441004","64.3760690044393","63.7261438536636","64.337893417527","64.4789946682068","64.0926025620391","65.7208456638219","64.6386816722751","65.1707532982797","66.2516319578678","65.687599814087","67.2328367127558","68.2177422176747","67.0055855376421","66.6517785671063","66.0781572916651","66.3259527419194","65.6511500808251",
"Austria","AUT","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","49.6039212725156","50.5280229261035","50.5267177051821","51.6857491075745","51.5959059407436","52.2007780184583","53.44495348086","54.0040920148354","54.2213442805396","54.5882470148506","55.036068460659","55.5878586818282","55.7328481910147","56.0670497374178","56.1086635092491","56.4493013769564","57.3487628734054","58.3953549705322","58.1747955316163","58.9178225880654","58.6808938359451","58.4915963946458","58.8627937095527","58.7312187191226","59.3090153444783","59.4875285840504","60.2956964515702","60.3935712577189","60.3182667785607","60.5724261845015","60.7033786497088","60.3153124870919","61.0266320776577","62.1685810384121","62.2941578518769","62.2762436725454","62.0008552248552","62.3265831085282","62.6537932745237","62.8806356002249","62.6034907780993","62.5629819342208","62.8593347660623","63.129878993238","62.8855921785938","62.4139111424395",
"Azerbaijan","AZE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7544338335607","34.2440119760479","28.8230534636211","35.9009554140127","38.0427808913798","37.9417002530696","30.8497401741931","35.816736852104","43.3412776841249","39.045323302694","35.7855916576588","34.4796448190232","32.4552577319588","31.9247183936193","31.7987854915477","25.40946296666","23.3140583158187","21.6321997143915","23.4420936188872","31.2245270564443","27.9335923701872","27.3238354901885","29.2082924610503","30.9140283936613","33.6158646831859","39.9959543949982","38.6924660572079","37.5760970630301","34.7979823203316","36.491070403755","42.3542363329985","37.62725115957",
"Burundi","BDI","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","17.76016874538","18.9850703092159","21.4652194448818","18.2273938518011","19.5078982695526","19.4638747372009","20.5786077009794","19.2939474250277","20.6109580610448","20.2521274496022","23.2425334096845","23.960891689656","25.6290163395109","25.4615629160126","23.6605427727615","23.1499160608397","25.0907063359597","25.4671540156219","25.854544497381","23.4006438727418","22.9871362403161","23.348497862179","22.6814595877393","22.3513572629769","26.7703796531697","28.4609699957859","28.1245516913721","32.5720828471412","33.4982258870565","35.7133948177426","32.1289977027999","34.998612766489","35.5059476836453","33.826561596154","33.9799370317603","34.0146526694939","35.7022673486526","39.9188675811784","38.3214407743236","37.8394521765596","36.9511248689049","37.9941508064808","38.8495890200953","36.0237756562607","39.1278229696112","49.3716359599916","47.6730845453259","49.3337056167763","49.1149832347859","47.82754","45.47971","44.80546",
"Belgium","BEL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7913274369077","62.5668554010017","62.0694194371747","62.6376148958103","63.4140241577235","63.0558428934957","64.1634154249023","64.6783106970426","65.312044586028","65.24479338804","65.8743326615868","66.148949028376","66.0540499955037","66.9573617790939","68.0868743520415","67.6576340646489","67.9727359630266","68.499101572423","68.7718896355121","69.1611458268456","69.2286131028117","69.3755634056779","69.3106910884864","69.6272672496168","69.3483061559193","69.5107043681495","68.7805935598541",
"Benin","BEN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","43.615302180774","43.9929124720352","45.4994181530483","44.8122107048694","43.67841036362","47.3987255904304","43.5455672370269","46.5059242890085","50.2631170503499","50.4402717265813","51.9683982041306","52.1614596957261","51.8808524617756","52.0799538792979","51.3820792425374","53.297004357434","53.8934593469441","55.5879275391727","51.452491499554","51.6637685074727","52.2856418292352","54.4249432095668","52.3763810335203","51.4853809663329","49.6189872949535","51.7520259669479","54.2210964595729","54.3544832260973","52.2252350907992","49.3750990651927","52.891669584582","52.9735960804375","53.3304153596299","53.6634374041183","54.3679410147105","53.517528996626","51.0277586150128","50.6973620798489","50.8568789177286","33.490071920323","35.3186631524293","37.595219547784","35.7896106948174","37.2055321288927","36.8973075406702","38.0187915766517","39.2378743115272","41.0098695799623","43.8028111047733","44.0902785058205","44.5474397323122","46.9792375495936","48.8721211959796","49.4207609001386","49.528551651517","49.2408968968993","48.2031996094347","48.4009792238265","48.8000788401919","48.0268213377537","47.8975560834813","47.3439979445602",
"Burkina Faso","BFA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","38.266007009697","38.4778565731393","38.6513132107516","36.8808326769581","36.6491293871368","41.1530581609629","40.7146337046795","42.177033293903","43.3330367120645","43.1568809117191","44.5465648744565","40.7871567730275","40.91531697807","39.7946832879182","41.7064241283234","40.3988572232805","38.749152552934","43.9061517260783","42.7755454372937","47.0220135197027","48.4661425604687","48.4483110994204","50.4855350919865","49.8629539201625","49.4289833546775","43.2161046944243","45.0313582333358","45.947053251314","45.3141294834273","45.8511330252438","47.5925973739069","46.3586227386582","46.4065394896962","46.2776042581147","39.3936571262445","39.532823713261","37.4748721663137","38.3333246970843","37.9875193058709","43.9512839598567","47.7431323544295","46.3932165940742","46.5996342910245","44.9144762732164","46.4776363991653","44.5494891325644","47.138528226651","48.1789341308636","45.0673520982897","45.889730891061","42.120724852489","40.5626068793802","40.3188210511278","41.5589270375237","42.4959291277041","44.0578267356519","43.8058266776224","43.9679835884394","43.5508126426667","44.8707533786181","40.826091057467","42.0936667324823",
"Bangladesh","BGD","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","35.5518720551537","35.2176462996046","35.0175642153379","35.0487389633338","36.2201388963456","36.4582804781822","35.7375438522889","36.0446932217479","37.1819145143434","35.4007770657731","36.7094171781466","41.2848500130114","34.3259918971786","31.2508095136351","29.9907187171958","26.4348135606942","33.636340273609","34.3728691714734","31.4399790078613","31.8615331335383","44.5556655922672","45.6914352091393","46.1447752828964","45.7825820082172","41.6474498066682","44.4174404934751","45.0844194859014","45.4917707766061","46.3886719227268","47.1813425526549","46.7006908434731","44.3573351255736","44.3837968399425","46.0446640620564","46.2837782535776","45.1285007128911","50.1242014306067","49.9341757797937","49.8336270363667","50.2007432591683","50.566324299804","50.5801185568603","51.5724174972413","52.4004924204798","52.8058618188649","52.8799568974096","52.7445971888149","52.8840217973928","52.932121684056","53.3233235281853","53.4982962820487","53.045792114203","53.1515772370168","53.3901814201826","53.6357543166708","53.7138319423318","51.2078039865767","51.383900544644","50.890160724185","50.8492835741116","51.5113108642111","51.3015069352743",
"Bulgaria","BGR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","30.492419836377","29.0035228988425","24.9860407403578","25.0957584539118","24.0741500873041","25.1373664301295","21.370098594577","30.0572385871841","32.4771613582961","32.7416926062174","35.2033240362542","35.6985998526161","39.1195219123506","45.2873870859819","44.6847412480974","65.2784364694198","65.9317034719787","49.0908404040551","54.4354017934517","53.4034547706387","54.0162553582451","53.4910862367737","55.2606362107261","53.8526309537681","54.0545361957901","53.5290693371198","52.9401137537383","53.9231767645721","53.2162517660805","56.0934479789384","59.4952030897006","57.589528562081","57.1834660168583","58.1843324965328","58.7293538023114","58.2883825965819","57.61131473786","57.9822662387322","60.855135446086","61.4157597583322","61.4467894157164","62.266267316",
"Bahrain","BHR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","36.4476297383646","37.3341667305775","41.6545229063321","46.1905440045571","45.8903643173306","","","","","","","","","","","","","","","","","","","","","","53.4635279305642","52.8099940272787","48.3070764329234","55.5964970660087","53.6817129162749","49.3409426987061","51.1878834846658","50.8394878886851","52.4743941665379","58.8349161972893","59.6022392092638","57.4442913329745","55.7598739906993","54.7985083937222","56.570711216645","52.2514647030819",
"Bahamas, The","BHS","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","73.4309930919602","72.9865977070107","72.958543983822","73.1171729225193","","68.4825277596342","70.1550221099179","66.8485709510279","66.6082984882599","71.1748382923674","67.4637005216324","68.1353747448236","67.9338597949571","76.8449677529389","76.9124951340656","80.1132762527216","77.6713093715448","82.3532099117198","80.9443811394007","81.4681699960203","82.2911248562995","82.168927024664","78.9289139147754","82.23601805932","81.1685350560517","82.2894501681033","81.0746293493506","79.8037823533209","76.9404412107644","78.3532775400462","78.0719571227888","76.5745791146444","77.3942507562571","75.7995079950799","74.9792251368005","73.5590625189497","79.0752100623743","78.575379619221",
"Bosnia and Herzegovina","BIH","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2913881242627","53.6000024224429","35.7000015027045","39.3643299503698","38.7094107305254","44.4868898150251","54.3531655773759","54.5606381209558","54.8986257482163","55.7906610032614","55.6072720294647","54.6379203476702","52.5945337136241","52.5400327816496","53.651324367079","55.6401360945712","55.5086556716057","55.8147274805154","56.7861598346331","56.1571217988708","56.7834626353011","56.1754870402566","55.4137998911567","55.6864481368927","54.9338483024386","55.7305822525045","55.809685832641","54.8947844294797",
"Belarus","BLR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6120092378753","22.2222222222222","27.1739130434783","40.6091370558376","44.4107233181588","41.1505481742626","39.3642585709892","37.9104762424011","39.5825173998556","40.0357361906424","39.8946769143182","44.3475881023921","44.0705784232333","43.252800507592","41.8164578990954","39.6283221474447","40.8328812746793","40.4715469411405","37.9914446940769","42.172884617144","43.474996157587","44.1312307767417","43.293602989098","45.4221296473698","45.65231231308","47.7421762986709","48.5229965560459","47.6337185881178","47.8104508104582","48.426692673832","49.5348013972656","48.3064110930795",
"Belize","BLZ","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","40.6456346294938","43.1488801054018","43.8624945294251","49.2567775191306","55.6886196840757","56.6909898024861","54.36161590691","55.707373226881","55.2400739434933","50.761645316336","49.738499155592","51.6466698305298","53.3368552036957","54.3643572621035","55.3913266041817","55.4319440745672","56.8127932598833","56.4215394013439","56.0387786259542","57.23116359447","57.971909190372","59.1823179487179","57.49895609319","58.9822398968186","59.7075425790754","61.2728466872111","61.392644836272","62.469767362299","60.4915464895636","60.1565566037736","60.3975708502024","61.6069919666766","61.6930428530342","61.1382632591371","62.1616946925906","62.2888667159399","61.926328344247","62.1558651888713","61.8852601284038","62.6117607174103","63.9633974082073","64.1656010759363","61.3466418269231","61.8296387718242",
"Bermuda","BMU","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9208362436141","89.7451182071164","90.6870885586941","90.0702562855759","90.8153554387691","90.4111192642738","90.1322785177954","89.7082682984063","89.6168504272848","89.1451768143313","90.3339074946418","90.5012717167263",
"Bolivia","BOL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","44.3138553219666","46.2354025814382","43.8277511961723","41.5400443178221","40.0228430019512","44.767031048672","45.7369162383156","45.254796302318","46.7168426371639","48.0323689169715","44.7382084226636","44.5306603472351","44.9219930977479","42.4718378093675","43.2022066262211","43.423723747791","44.2985060858483","46.7285551649415","46.121022932208","46.424441035091","46.113782889929","46.6091940226012","47.5194937259488","48.9358470227934","48.3216076437381","46.7308234317658","47.5103918978719","49.2203470032769","51.7171694015191","54.2201173752696","52.1618196573823","52.653776599304","52.2995520552759","51.2880547650981","49.2849694922866","46.8201969433938","43.1317849879713","42.5095719427825","40.496023654551","43.5085261772037","43.5524305510023","41.013191725216","40.4434919386356","40.2117817540524","41.4653506578459","45.9764002654688","49.8023324191041","48.7378534129858","49.0940956786384","50.7199151285033","52.8072617557436","50.5781485827492",
