"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Belarus","BLR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9006928406466","44.4444444444444","45.6521739130435","36.0406091370558","32.5914685550497","33.382206370518","34.2198405954993","35.92617833874","35.3050083955104","34.0037421548255","33.4789463312094","32.4639554654927","31.8153820256099","32.7410515030849","35.0189431066695","37.8387848851416","37.2070344531772","37.0472792241675","38.8242464026726","36.1176229649528","35.3930231166604","36.0887890771209","36.2828598908689","35.9038510426226","35.3791986450113","32.692428112127","30.9584092512823","31.5544850881623","31.2656097096379","31.737128716913","30.8286746682162","32.1536444647219",
"Belize","BLZ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","22.7806309611152","19.9934123847167","23.2839221857712","20.7878152088582","18.4550196263318","18.4236202734246","20.6913476751542","19.2187428404055","18.8096547207165","21.1320046213532","21.1633138150254","20.4656833718836","23.2163255362384","23.2924874791319","22.9332083633742","23.4327563249001","21.290032404407","21.3217470983506","21.4230945390487","20.3772580645161","19.8296772428884","19.5626564102564","22.0179211469534","20.9585210662081","19.9961111111111","17.3786594761171","17.4820259086002","16.9510605542251","18.8604775458571","19.986320754717","20.0973857721226","19.3262659922642","18.0224906528617","18.520557845562","15.6000394114556","15.6294407489529","15.8139218896165","14.7413322777652","15.5954726588444","14.246052055993","13.790879049676","14.2453238154355","16.5113725961538","16.7778928356412",
"Bermuda","BMU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30000111301148","8.10000044325833","6.49999936117503","8.70000087232921","11.0730100605738","10.3085111383479","9.58402713787467","9.56824574079935","9.61836268756259","9.95111886767338","","","","","6.59753236327659","5.66742455792625","5.11874218822023","5.29900911819128","5.00463985900816","5.12438047943502","5.34979364226582","5.50930538497597","5.7012359712742","6.37065036340846","5.63417624162806","5.29346512032281",
"Bolivia","BOL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","30.9965237543453","29.6942224953903","33.3193779904306","35.1060462171573","36.3846190453529","31.3063718359034","31.9113907842025","32.8579613198929","33.0908752426797","32.5773195876289","28.9054497282805","29.3051853834556","31.6864573406421","33.5774966991036","31.5513520053044","32.2241219649069","32.4555415754122","30.351985279569","31.1542062312402","31.4609343376012","31.8845531979948","30.6062399759257","30.1608798507641","28.628442245929","28.1333525548835","29.1427574218391","27.9548862100277","26.4351094914312","26.1333943093732","25.1438963960235","25.7390221812353","25.4206764753126","25.4735692447779","25.5964904919612","26.8396494762825","26.2692194219914","27.652247464959","28.2897904061027","29.7366397824222","29.2286844945559","30.1439417460822","30.3691066361261","29.3342196293346","28.5181929044884","27.6254998805738","25.2024162635722","25.3263589602461","26.3699744223227","26.2465894695308","25.2102745518533","23.4919320082358","26.3609324183278",
"Brazil","BRA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","28.3180180644912","32.2834024842557","30.918539930888","34.3695206957555","32.4043400517206","29.0264176815035","28.5165395666702","28.6915788481054","30.6396573405108","31.5541595016891","32.1836451133203","32.9461973881395","32.7994932908533","31.6975657572163","33.3412563148844","33.9629154258264","34.8677256052904","34.0182314134794","35.613237072759","37.1187322699334","39.1973414458923","40.0861616685447","42.5527983829386","42.3261293483135","46.2527651071452","43.5996112284083","42.0198689617747","42.9015198568736","42.2697313812777","42.2838305792496","33.2718833933397","31.7672428092758","34.1322718402493","37.2991204114669","35.4209197179743","23.3814603902749","22.340114560034","22.5941476157036","22.1187903791379","21.746711247782","23.0066186321239","22.6395279130452","22.4953278200255","23.0838178175003","24.306623290035","24.1725782837817","23.5440216746889","23.1253804129963","23.0852937615048","21.8785926310338","23.267977354744","23.1020509681285","22.1336473656008","21.2248099517239","20.4724627523359","19.3600439758784","18.3547582819084","18.1885023124362","18.7490514539899","18.7546275752859","17.7016526354564","18.8581281523121",
"Barbados","BRB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","16.0140859459333","17.613016454889","18.2350975580789","18.893630031969","18.6902024771935","17.0088408644401","16.9454707719768","16.5954720205041","17.7152051488335","18.2059800664452","15.8871252204586","14.4490844844202","13.6231038506418","14.0537575425123","13.360594795539","18.7052137385718","17.3941929133858","15.2503832396525","14.6120481927711","14.35636699792","14.9450549450549","14.9179638199411","16.0417910447761","15.6124249911754","15.2939194879569","15.3064226180748","14.6914388606973","14.4197650088524","15.7049384639352","15.0878211641748","14.9456735174761","16.22307010671","14.7293303950553","15.1413028387842","15.4131845271692","14.0509950234753","14.5125293560966","14.187340133481","14.0873427651895","13.8480049913716","13.6336952561048","12.9914019514623","12.7690183346924","12.3350023008335","11.9594309057614","12.8151890063787","13.4078615962674",
"Brunei Darussalam","BRN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","90.5129577249446","89.5177591683511","90.4695543357697","84.7686192864578","80.6078999818808","84.203965819816","84.824135839903","81.8472545937449","79.6887841762095","77.3150826573444","73.4709053727459","71.8109464288018","58.8052028974219","59.5080073781655","52.2641648814361","59.8026774554181","61.5583341169096","59.5727240031274","60.3990770359501","57.2351341573711","53.8283725772866","54.2710089418778","56.3041231110495","56.0453466372943","51.5338510324484","55.184591509555","63.6697733362022","60.0424474220151","60.662018627792","64.1475462010391","67.853168977756","71.5603386670035","73.1764860801721","71.3048189181136","74.1130214384814","65.4051872681968","68.6570358480471","73.672917650088","72.6568251609166","70.0251777905385","67.8520652153843","61.3623579705254","57.2883572517145","59.7205108761203","63.2436451560024","62.5153210994416","59.1336302400797","62.7015640831986",
"Bhutan","BTN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","12.1716126989571","18.0311600623014","20.049158999665","22.1488214054426","22.4298953818105","20.4366087448755","20.8221777249038","26.6608599405205","23.5508794158062","24.4100689968287","25.2395503579","26.0682203497839","28.111385073919","29.9427206172835","30.0293516616447","34.0376082291151","34.0803542802583","33.7665795255564","32.9264502907497","36.1222941756292","36.4368028834936","38.2976725850155","38.5586202675295","39.2494711382258","37.3795164468806","36.9170825694604","38.6835187073549","45.0997879851907","44.27249239447","43.0121592091934","43.814816758048","41.9767059830459","42.6088022536757","43.3669119401891","41.6525962977805","42.487085982419","42.5511112715639","41.8429636345125","38.2034608946087","36.0589301297182","34.7144993674811","34.1984782990633",
"Botswana","BWA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","13.3305060134328","12.2975254408832","11.3741577939216","10.6134343367613","13.4939379625256","19.2073170731707","14.3631436314363","14.9823422395034","12.4210526315789","19.5319531953195","27.5562001450326","27.5881057268722","27.6160503540519","26.8810858660372","27.8913200288531","31.0108509423187","31.8238021638331","32.465483234714","37.4169137948666","42.7267285243939","43.8906069977564","40.9849749582638","43.2945792067365","47.7310728312011","51.6278203656001","56.755227610269","57.9387825289465","58.0254584027883","61.9132304892675","61.4230190470826","56.9065630605401","53.5451494526864","49.6616330776529","47.879503645971","43.2590558480402","43.8928794741578","45.4269030524546","45.6945187092832","43.5452479747086","44.8015488103969","46.3006545686044","44.7678062989032","43.9653068340307","39.6164131871252","38.8218834164505","42.8549522076655","46.6243434434334","45.4844210817874","41.1096622378742","32.9148697078848","37.2789379627304","41.4322151572679","37.5753343932297","39.106229887551","41.7777034040156","37.543999633286","40.3451621304893","37.1010050249191","34.8003276690785","31.8251182682826","26.3730953810445","29.68663037846",
"Central African Republic","CAF","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5736807244034","24.5099241422375","26.6383554299084","27.5230753744847","24.1913069915363","19.4825017262056","22.1252513485047","21.6382374370791","20.7372245546503","20.5557559569889","20.5119712239464","20.4481887620838","20.160720975629",
