"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08480676547548","4.30872349292197","5.24762565604193","4.52960507545081","5.08597898756487","10.6367346691974","8.98029336123486","8.48398199954645","7.68636588034156","8.54946437918254","9.2067144751772","9.47852081222023","10.0323221089196","11.070726301501","10.7778965923439","12.313924797506","11.5344413284952","12.8202000970145","12.0060126781972","11.4017259578354","11.4793783600616","12.3608975996269","12.6215449164042","13.5523245179477","14.2918180043557","15.7493187474248","",
"Africa Eastern and Southern","AFE","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","12.9534164401537","12.0622918354487","13.3741330069359","9.52441994616075","6.76182033899062","8.08388762076132","9.07869012707722","9.00400356569719","8.80971565464101","9.787817859307","8.85645748704503","12.6688994544935","10.8277439237616","11.5587470145011","14.0252495931764","13.8196286019737","15.1223453734407","13.9669044024903","11.787440956487","11.1151712940099","9.948053815316","8.23727340503412","10.0701473086255","10.0508210340781","10.941776789727","9.8278189198289","9.72269877458837","9.78572256355797","11.1429559176571","10.3136069471153","11.8726909827368","12.8740555871148","14.4076776681739","14.3841291421314","16.5908483592185","15.6171619285252","15.3622900848254","16.3454942766976","16.3348280381347","15.9273176882939","15.9455967408065","16.818069662584","16.5439663066105","18.3262927866135","19.3840263538155","21.7068641159103","22.0877203000589","25.5256095257297","27.2063172256244","28.5768633395704","27.219439318295","27.6321796448768","27.8115857946394","28.7440541238975","30.0564141904063","32.0784296007607","33.6072574486496","33.4379905176272","33.8071026064439","33.5914441570268","35.6024795399843","",
"Afghanistan","AFG","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","6.52192766904686","","11.596127068424","2.98561972152477","4.22117672953379","","9.4907157716311","7.26669992701964","5.53247321233326","8.61931745829619","17.3227196218484","","","1.75076906907271","0.218276098951832","3.08386588197815","3.02072011495233","2.96492501444287","7.06419413061228","15.4416164933324","13.8139416018798","7.97589467289321","6.18084463503733","8.38710369460624","10.6677726181657","11.7484730906525","26.5678365956839","26.342049650251","29.1548369987613","21.7820805895912","33.0142582144853","39.958482649576","35.1232581394764","30.7161942156977","29.0292958321275","43.3324308489558","45.7015501483498","48.3013754961873","49.5915782113987","49.3445595372756","47.3872328926557","44.1837171764527","65.4754890945147","59.7047248239737","63.0673959707985","19.4710419099558","9.93257510795855","32.8892797443166","66.8699204211344","65.3455993303826","63.1496036556244","67.6714841131819","68.2534796142645","70.5214486165337","",
"Africa Western and Central","AFW","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","3.75489898523377","4.06733768909294","4.51490095770626","4.94634883800777","5.68520991242195","7.0827490429967","6.44742712949427","6.61597964995138","6.50413937486118","5.76910095955608","4.96548035424231","4.95998107166355","4.7356664259424","6.56490162956008","7.83379244680192","5.19306643761959","4.97206044687783","4.85062248487836","5.07658729812087","6.61361701335648","8.19839259471961","7.25991498961081","7.58980575254285","6.62427970433549","7.07785301087942","8.76336368489285","7.25465222282334","6.15291197821688","7.45112197806978","7.15483757465739","6.50452597397694","7.0661233726742","8.9588580368","9.95737839308558","9.35081601597529","10.6784794726852","11.6088367091255","12.045748172152","12.4259969977557","14.0226985913426","19.8977474515951","19.4323436452052","19.2505224178971","16.9274141149784","17.1269929548908","17.852063497185","19.3051039009531","21.4779793019803","23.9803336164117","23.6597281467394","23.7318738827124","23.2917822795207","26.4324899303084","25.9639201186631","28.8331375760776","31.9518573447096","32.1051136061154","32.6021238169346","34.0770563755139","35.3127510760936","37.0337905148341","",
"Angola","AGO","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","1.01960784313726","0.704225352112676","0.962250185048113","1.02319236016371","0.915750915750916","0.975860297894196","1.82341650671785","1.82149362477231","2.01168072680078","4.3099615714886","1.80035486198907","1.9955864331411","3.88773743878407","3.71626726021794","3.16768646270746","","","","","","","10.6489791648313","12.6990036005829","9.11750561979465","12.5030397566819","13.5405847971169","11.4426279096407","21.988026906694","18.5471039967449","13.9198479978075","9.91945931992268","7.5451872947161","5.29333155092549","10.1814257270228","21.0121884833971","6.43624586903801","7.75017802927654","7.45185642858389","12.1287773618015","12.7200722514317","14.6815792254545","15.9109440149278","16.7653251859449","18.6481576078116","18.7884978327078","20.167486183565","22.3497991700893","39.9360564589434","32.2159522116674","27.0313435752362","24.2896173280055","21.8429448346123","26.9469683133494","23.2760499799503","27.7802503722646","32.9338073976042","31.9330487358594","32.4102330785038","35.8371296492518","30.7186001969578","29.8883970318981","",
"Albania","ALB","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","2.8366297691843","3.93908984111436","5.4308181971341","3.83752330347546","6.40958119182647","5.39371495111836","8.44242018895336","15.2162340208971","12.1369100601872","22.0335051759175","17.6517914269518","2.76777099876294","0.936679881694912","0.540337760473764","1.30189680313608","2.10771107123492","0.490735565451428","1.14769971339509","1.09937155690389","2.72622516420149","3.92267071863154","4.72606561622241","6.91701911786118","7.76732236750489","9.70512836390768","9.29619234905309","10.7613039814031","11.4587786911528","11.3473918180985","10.1761912571586","9.9556026772154","9.84686073872778","12.820773266124","12.2397493493956","13.8531328193607","14.1963427114591","13.7276440404046","14.561986278292","14.8087516524738","14.8965942235244","",
"Andorra","AND","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","9.01931800805342","8.93948977440439","11.4350367716387","10.0075729952599","11.1873798250874","12.7911475663546","12.4715488276311","12.9555519613773","13.2957806484044","12.9248980703003","13.2851057412993","13.6389650812843","13.5653056402809","12.8778628437334","13.9682177592569","11.344768710649","10.4310940460243","9.44468037543132","8.0350599780202","8.0339647762405","7.77883912435312","7.50101959632646","7.41066706685417","7.87848149468492","8.88974175403284","9.76140929503535","10.1950043662597","11.4688270406678","12.3187037467718","12.1382993643347","11.7263536542854","12.9066158881078","13.364590300655","14.9292457784977","15.9126168630947","17.7302022965055","18.1093771830716","18.4537733435225","18.7989078474289","19.7876094892131","20.3089905310996","21.9958400650489","22.7112925818556","24.7880893326608","26.392830275355","27.2452203534236","26.4975046248175","27.9513806517821","31.5720832094925","30.2668817348468","31.4782222629374","32.9865191643343","37.5954344815664","30.4900784358809","31.6949587905572","32.3970070565229","33.0215792904093","40.8657544648067","40.4347823034447","44.0066522112046","44.4661799875167","",
"United Arab Emirates","ARE","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","","","","14.1058867086264","13.0868167202572","12.6945623610269","13.3675785449767","16.1903151248661","13.8559044219422","12.328566833348","11.2897938720811","9.02395476863562","9.65126642325274","9.40150993593858","8.67355654253502","8.21530345244023","12.1984202967927","12.0144252612449","13.9265885256015","15.5807805939978","17.3163309665266","18.0389397138166","20.6611570247934","21.0599721059972","22.5722318684752","22.0971632020214","23.6987704918033","24.2960426179604","27.3732894674105","28.2128336574156","27.7000681568676","25.5459398252993","28.3281349640808","26.4911663647397","28.1112569300897","27.0313812857466","33.1505582989292","29.3715510555379","32.2390551312638","30.5061050164729","33.2000685298544","35.8796820356375","30.6683233470513","32.7153698445915","35.5846102966086","46.4290545841447","26.5592280426452","27.3849539458104","27.8897713352502","32.2678677977103","51.3389168272458","49.9397948947465","53.8067268051438","54.0749319193944","",
"Argentina","ARG","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","2.40365028925283","0.814845247877294","2.10823249944325","2.41087986812281","3.87054036150279","5.0394502417918","6.14440690023119","2.49178532311062","1.77838577291382","1.89004853598959","2.40049861989137","2.05785751730483","2.0235963728584","1.86763275540525","9.10903999251756","5.20066192539444","4.56505826260708","3.95376938987799","5.40699858108672","5.25484422336702","3.12098587407147","1.80785353969072","0.997942329043866","1.01221136767318","0.748588217587897","0.714433657297317","1.09397888248194","1.72765799486497","1.91915811952958","1.56202215134578","1.14932552061688","4.91396990831932","2.58509566765507","3.17591348635522","3.06409413204321","4.80844101758999","6.65139238099029","6.97381247525125","7.30561910723839","9.28446733839272","9.74834268274019","10.4025239596441","8.11866480440095","9.6684232114294","6.95061882946536","9.46748228730178","14.7586878452277","17.0781176895545","18.3938454438558","17.6102316547019","18.3208046187756","19.8766451648088","21.4166315361178","23.3230099142143","23.9023762963589","27.7684796552706","26.5985890687735","26.3191122623843","26.9838433764053","28.117265331576","30.7345365513528","",
